;id;Lat;Lng;
08:04:32.436216;237;-41.38730773215506;158.81686461897397;IERS2010
08:04:48.127412;238;-40.8091201959935;159.85273400709784;IERS2010
08:05:03.806229;239;-40.22070875617091;160.86925814241155;IERS2010
08:05:19.492788;240;-39.622152945665626;161.8673591767663;IERS2010
08:05:35.184151;241;-39.01376846793669;162.84751311147963;IERS2010
08:05:50.868137;242;-38.39639301437343;163.8093827445601;IERS2010
08:06:06.553275;243;-37.77021809381701;164.75367937646428;IERS2010
08:06:22.227537;244;-37.135580344007224;165.68086353527045;IERS2010
08:06:37.909562;245;-36.49253010870994;166.59178329978457;IERS2010
08:06:53.594736;246;-35.841420407253246;167.48681901534277;IERS2010
08:07:09.276030;247;-35.183005446908865;168.36581894248596;IERS2010
08:07:24.979342;248;-34.51615316956063;169.23109894307777;IERS2010
08:07:40.680541;249;-33.842161481779556;170.08173512662145;IERS2010
08:07:56.364672;250;-33.16227888778017;170.91699398928773;IERS2010
08:08:12.066890;251;-32.475111127612465;171.73937083082353;IERS2010
08:08:27.761302;252;-31.782213320266994;172.54774457197504;IERS2010
08:08:43.456220;253;-31.08294106460552;173.34360380841198;IERS2010
08:08:59.137981;254;-30.378855114737117;174.12590216538857;IERS2010
08:09:14.848927;255;-29.667748139861377;174.89775685905641;IERS2010
08:09:30.540637;256;-28.952198624201955;175.6570097129263;IERS2010
08:09:46.229930;257;-28.23151662707984;176.40506709485467;IERS2010
08:10:01.911894;258;-27.50565537375783;177.14259079790276;IERS2010
08:10:17.578316;259;-26.777525381583803;177.86729443671516;IERS2010
08:10:33.272770;260;-26.04280447559896;178.58407505983652;IERS2010
08:10:48.967656;261;-25.303967632968526;179.29103008018708;IERS2010
08:11:04.696212;262;-24.5590599775931;179.9905362752035;IERS2010
08:11:20.394813;263;-23.811841181982818;-179.32040705367976;IERS2010
08:11:36.088705;264;-23.06129488011095;-178.64028846712242;IERS2010
08:11:51.785305;265;-22.306672381917675;-177.96792328842403;IERS2010
08:12:07.482632;266;-21.54879390373776;-177.30355598448986;IERS2010
08:12:23.186077;267;-20.787563232124587;-176.6466200502713;IERS2010
08:12:38.888428;268;-20.023082857516687;-175.99674069499216;IERS2010
08:12:54.564899;269;-19.256760136311293;-175.35464098157374;IERS2010
08:13:10.273894;270;-18.486411349971213;-174.71804910077202;IERS2010
08:13:25.966157;271;-17.71384177846686;-174.08803733488045;IERS2010
08:13:41.668425;272;-16.93858837635158;-173.46380066284192;IERS2010
08:13:57.369175;273;-16.160734428442048;-172.84499872389273;IERS2010
08:14:13.058775;274;-15.38133270824184;-172.23205862221715;IERS2010
08:14:28.760384;275;-14.599104810412557;-171.6235800276616;IERS2010
08:14:44.459292;276;-13.815348585460994;-171.0201891578941;IERS2010
08:15:00.156039;277;-13.029432166682136;-170.42101861297027;IERS2010
08:15:15.854181;278;-12.242035469629222;-169.82621567559218;IERS2010
08:15:31.537586;279;-11.453332000836241;-169.23554108032442;IERS2010
08:15:47.232399;280;-10.662743883157223;-168.648204566814;IERS2010
08:16:02.907197;281;-9.870835347339018;-168.06427586968604;IERS2010
08:16:18.584147;282;-9.079346454380588;-167.4846779947443;IERS2010
08:16:34.282035;283;-8.284696473644852;-166.906449703076;IERS2010
08:16:49.974939;284;-7.489237378792957;-166.33097748982746;IERS2010
08:17:05.674235;285;-6.692469660008426;-165.75756730206817;IERS2010
08:17:21.377402;286;-5.89483041952144;-165.18620616962272;IERS2010
08:17:37.111234;287;-5.0944362587512995;-164.61522730783403;IERS2010
08:17:52.804071;288;-4.295736142081329;-164.04747915712215;IERS2010
08:18:08.506259;289;-3.49597500678794;-163.48067519220064;IERS2010
08:18:24.207966;290;-2.69599249342893;-162.9150926487378;IERS2010
08:18:39.926283;291;-1.8943985261086493;-162.34943347866476;IERS2010
08:18:55.629390;292;-1.0935351900794943;-161.7850346603586;IERS2010
08:19:11.328591;293;-0.29292091029731326;-161.2212399175905;IERS2010
08:19:27.020109;294;0.5077363590079917;-160.6575290657985;IERS2010
08:19:42.714912;295;1.3083045851790387;-160.09368104933407;IERS2010
08:19:58.410721;296;2.1087825741551702;-159.5293823878252;IERS2010
08:20:14.110409;297;2.9091883559568963;-158.96430501342672;IERS2010
08:20:29.814086;298;3.709374299450813;-158.39823631538778;IERS2010
08:20:45.513668;299;4.508834089036416;-157.8312170943653;IERS2010
08:21:01.205055;300;5.30762643138579;-157.26288739061712;IERS2010
08:21:16.807634;301;6.100854692149217;-156.6964299571421;IERS2010
08:21:32.502061;302;6.898404861654995;-156.12446170066576;IERS2010
08:21:48.184853;303;7.69424506247823;-155.55096296259975;IERS2010
08:22:03.885131;304;8.48999752032554;-154.9744338527363;IERS2010
08:22:19.574572;305;9.284146094708461;-154.39563638455616;IERS2010
08:22:35.274474;306;10.077609197809759;-153.8135623324138;IERS2010
08:22:50.974709;307;10.869752761190894;-153.2283295500162;IERS2010
08:23:06.674394;308;11.660468074822111;-152.63966954525023;IERS2010
08:23:22.369813;309;12.449207778940142;-152.0476394273046;IERS2010
08:23:38.066068;310;13.23674956360865;-151.45129485447018;IERS2010
08:23:53.757580;311;14.02208311339895;-150.8510339637029;IERS2010
08:24:09.448971;312;14.80530845187309;-150.24641385050876;IERS2010
08:24:25.152069;313;15.587314250365116;-149.63636034675315;IERS2010
08:24:40.845767;314;16.366693168191695;-149.021578175012;IERS2010
08:24:56.538717;315;17.143778645424817;-148.40141314969563;IERS2010
08:25:12.230767;316;17.918382783198464;-147.77560998119137;IERS2010
08:25:27.922138;317;18.69063381154529;-147.14364710476696;IERS2010
08:25:43.609001;318;19.45957244718892;-146.50589070187615;IERS2010
08:25:59.309012;319;20.226738853564274;-145.86061900178638;IERS2010
08:26:15.001632;320;20.99036672063061;-145.2088607660774;IERS2010
08:26:30.703910;321;21.751156289811785;-144.54956307119767;IERS2010
08:26:46.405675;322;22.50882053241741;-143.8824928292701;IERS2010
08:27:02.108291;323;23.26430687409057;-143.2062982396828;IERS2010
08:27:17.835014;324;24.01488977835734;-142.52291853127852;IERS2010
08:27:33.524678;325;24.761347748243708;-141.8311685837123;IERS2010
08:27:49.227565;326;25.504101275674667;-141.13013199365523;IERS2010
08:28:04.919484;327;26.24255341971099;-140.4198254517541;IERS2010
08:28:20.623875;328;26.976911860038236;-139.6994861962838;IERS2010
08:28:36.315677;329;27.706352047410633;-138.9693502473315;IERS2010
08:28:52.049562;330;28.433200333450003;-138.22643777416775;IERS2010
08:29:07.775196;331;29.154537931271065;-137.47306461619894;IERS2010
08:29:23.471374;332;29.86939229339485;-136.70967572058933;IERS2010
08:29:39.165203;333;30.578768750481146;-135.93459555279685;IERS2010
08:29:54.865836;334;31.28287183864841;-135.1469192422717;IERS2010
08:30:10.574842;335;31.981343376604173;-134.34633140158692;IERS2010
08:30:26.292417;336;32.67444653224018;-133.5317728329955;IERS2010
08:30:41.995412;337;33.36040460550608;-132.70459470568701;IERS2010
08:30:57.684654;338;34.039195954906496;-131.86412450739044;IERS2010
08:31:13.387442;339;34.71168142214802;-131.00851029303922;IERS2010
08:31:29.115268;340;35.377905937132006;-130.13680598520182;IERS2010
08:31:44.809002;341;36.03558563071265;-129.2511740359201;IERS2010
08:32:00.503640;342;36.68540661023076;-128.34989906823552;IERS2010
08:32:16.203047;343;37.32735100444964;-127.43211529296981;IERS2010
08:32:31.898322;344;37.9607693073453;-126.49783689816245;IERS2010
08:32:47.599241;345;38.58570657322738;-125.54605199717591;IERS2010
08:33:03.307452;346;39.20153676072886;-124.5767345557516;IERS2010
08:33:18.992352;347;39.807695189311374;-123.58980532079723;IERS2010
08:33:34.668602;348;40.40345717028211;-122.58550192235217;IERS2010
08:33:50.375766;349;40.99022562625262;-121.56036689618172;IERS2010
08:34:06.069183;350;41.56595808497206;-120.51683618741875;IERS2010
08:34:21.764645;351;42.130816136842604;-119.45356134072891;IERS2010
08:34:37.464942;352;42.68435261680953;-118.37025155925446;IERS2010
08:34:53.174786;353;43.226724424525116;-117.26537524404975;IERS2010
08:35:08.877071;354;43.75648884945141;-116.1406712778135;IERS2010
08:35:24.569041;355;44.27326827311314;-114.99584352174212;IERS2010
08:35:40.271493;356;44.777164392240586;-113.82946996051409;IERS2010
08:35:56.007911;357;45.26881019826883;-112.63860560924209;IERS2010
